panel	assay_id	gene_symbol	uniprot	comparison	n_pairs	mean_a	mean_b	mean_diff	t	df	p_value	bh_q	skip_reason
Neurology_II	OID31056	AZI2	Q9H6S1	PT2-PR2	8	0.9009499999999999	0.15097500000000003	0.7499749999999998	2.0031063740560797	7	0.08522796955682166	0.2985023598764768	
Oncology	OID21168	GH2	P01242	PT2-PR2	7	-1.6918142857142855	-2.3285714285714287	0.6367571428571429	2.061223512205181	6	0.08491253506212781	0.2985023598764768	
Inflammation	OID20440	IL24	Q13007	PT2-PR2	8	0.92835	0.52545	0.40290000000000004	2.005059258990599	7	0.08498283787047645	0.2985023598764768	
Neurology_II	OID30949	AP2B1	P63010	PT2-PR2	8	0.0460125	-0.3195625	0.36557500000000004	2.0029880410450054	7	0.08524284545145133	0.2985023598764768	
Neurology_II	OID30804	SCN3B	Q9NY72	PT2-PR2	8	-0.39571249999999997	-0.05196250000000001	-0.34374999999999994	-2.004024742609253	7	0.08511260653565556	0.2985023598764768	
Cardiometabolic	OID20372	F7	P08709	PT2-PR2	9	0.2631888888888889	0.12244444444444443	0.14074444444444445	1.9656884958965097	8	0.08490795322324107	0.2985023598764768	
Inflammation_II	OID30627	SPINK2	P20155	PT2-PR2	9	-0.11856666666666664	-0.18298888888888887	0.06442222222222221	1.9673733609151292	8	0.0846870007750189	0.2985023598764768	
Cardiometabolic_II	OID30160	NFKB1	P19838	PT2-PR2	7	0.7169857142857144	0.0007428571428571562	0.7162428571428573	2.0571690492333485	6	0.08539039004757365	0.29866305471401355	
Oncology_II	OID31205	MAPK13	O15264	PT2-PR2	8	0.141025	1.112275	-0.9712500000000001	-1.9974993553090912	7	0.08593566154005794	0.3002128104693106	
Inflammation_II	OID30638	MOCS2	O96007	PT2-PR2	9	1.0017888888888888	0.5390666666666667	0.46272222222222226	1.955551667314801	8	0.08624906759585138	0.30064882872429344	
Inflammation_II	OID30684	F10	P00742	PT2-PR2	8	-0.25736250000000005	-0.34982499999999994	0.0924625	1.9949044753610838	7	0.08626513363328092	0.30064882872429344	
Cardiometabolic_II	OID30322	CPXM2	Q8N436	PT2-PR2	9	0.0786222222222222	-0.09212222222222223	0.17074444444444448	1.954274670309239	8	0.0864194562373437	0.30082981330013725	
Cardiometabolic_II	OID30304	GGCT	O75223	PT2-PR2	9	0.4433111111111111	0.09215555555555555	0.3511555555555555	1.9519878334416385	8	0.08672539721369699	0.30128947936466477	
Cardiometabolic	OID20214	SFTPD	P35247	PT2-PR2	8	0.19707499999999997	0.05879999999999999	0.138275	1.9910518228355965	7	0.0867566029756659	0.30128947936466477	
Neurology_II	OID30878	NLGN2	Q8NFZ4	PT2-PR2	8	0.02378749999999999	0.33646250000000005	-0.31267500000000004	-1.9895296651106058	7	0.08695153872721084	0.30160994188966406	
Oncology	OID21270	TPMT	P51580	PT2-PR2	7	1.0417285714285716	0.7678857142857144	0.2738428571428571	2.042359208365874	6	0.08715921050806807	0.30196438335496245	
Cardiometabolic	OID20099	CLEC1A	Q8NC01	PT2-PR2	8	-0.15929999999999997	-0.34525	0.18595	1.9871335014172333	7	0.08725927892047758	0.30196438335496245	
Oncology	OID21517	KLK8	O60259	PT2-PR2	8	0.05474999999999999	0.27882499999999993	-0.224075	-1.98595176524541	7	0.08741144443482662	0.30213508676414186	
Cardiometabolic_II	OID30093	BRD3	Q15059	PT2-PR2	7	-0.08548571428571429	-0.38798571428571427	0.30249999999999994	2.035065228513974	6	0.08804399994653744	0.3036071265762054	
Cardiometabolic	OID20290	SELE	P16581	PT2-PR2	9	-0.3494777777777778	-0.41152222222222223	0.06204444444444442	1.9425485496254635	8	0.0879992840623467	0.3036071265762054	
Oncology_II	OID31453	SSNA1	O43805	PT2-PR2	9	0.4187333333333333	-0.0702111111111111	0.48894444444444446	1.9409425518668881	8	0.0882178067616457	0.30376740603079844	
Neurology	OID21122	CD99L2	Q8TCZ2	PT2-PR2	9	0.11825555555555556	0.005377777777777781	0.11287777777777776	1.9403595337494153	8	0.08829726506136892	0.30376740603079844	
