OlinkID,Assay,001B,007,008,009,011,014,015,016,018,019,Panel
OID20055,CRHR1,-0.4217000000000001,-1.2094,-1.3161999999999998,-0.0406999999999999,-0.0381,0.0567999999999999,0.6996,0.3474,-0.0064999999999999,1.0018,Cardiometabolic
OID20279,CRTAC1,0.2024,-0.1069,0.0858999999999999,-0.1347,0.1875,-0.1063,-0.1995,-0.1943,-0.0782999999999999,0.1225999999999999,Cardiometabolic
OID20070,CRX,-0.2521999999999997,0.1605000000000001,-0.366,0.1996,-0.1902,-0.3525,0.1675000000000001,0.1843999999999999,0.0732999999999997,-0.0170999999999999,Cardiometabolic
OID20400,CST3,0.1792,-0.1128,0.3823,0.1909,-0.0119999999999999,0.0139999999999999,-0.0294999999999999,-0.2964,-0.2951,0.1425,Cardiometabolic
OID20293,CST6,0.3084,0.2332,0.383,0.2381999999999999,0.4618,0.1936999999999999,0.1007,0.1296,0.1594000000000001,0.5023,Cardiometabolic
OID20294,CSTB,0.2913,-0.0529,0.1291,0.1744,-0.1943,0.0584999999999999,-0.4165,-0.9402,-0.0771,0.1539999999999999,Cardiometabolic
OID20061,CTF1,1.134,0.2985,0.7417,1.1469,0.3026,0.4763,0.0675,-0.1147,0.8834,0.9673,Cardiometabolic
OID20276,CTSB,0.2275999999999998,-0.2615999999999999,-0.123,0.0794,0.1609999999999999,-0.065,-0.1252999999999999,0.0406,0.107,0.2099,Cardiometabolic
OID20358,CTSD,0.0525,0.0073,0.0647,-0.0358,0.1175999999999999,0.0005,0.1402,-0.0633999999999999,-0.0559999999999999,0.0918999999999999,Cardiometabolic
OID20113,CTSH,0.7414000000000001,1.2254,0.6435999999999997,1.1839,0.0309000000000001,0.1844999999999999,-0.0331,0.4052,0.0438999999999998,1.8018,Cardiometabolic
