panel	gene_symbol	comparison	baseline_mean_diff	baseline_bh_q	n_loo_runs	sign_match_runs	sign_flip_runs	q05_retained_runs	q10_retained_runs
Oncology_II	PDE1C	PT2-PR2	0.0299222	0.8606368318951155	10	9	1	0	0
Cardiometabolic	SDC4	PT2-PR2	0.171	0.8611726780541996	10	10	0	0	0
Cardiometabolic	TFF3	PT2-PR2	0.1018	0.8611726780541996	10	9	1	0	0
Neurology_II	NEO1	PT2-PR2	-0.0360111	0.8611726780541996	10	9	1	0	0
Cardiometabolic_II	GALNT5	PT2-PR2	0.04457	0.8618721074522381	10	8	2	0	0
Inflammation	LY75	PT2-PR2	-0.0554875	0.8630238019038711	10	8	2	0	0
Inflammation	TGFA	PT2-PR2	-0.156387	0.8640232129911612	10	9	1	0	1
Inflammation_II	STX5	PT2-PR2	-0.07012	0.8640232129911612	10	9	1	0	0
Inflammation_II	PI16	PT2-PR2	-0.0293111	0.8644787931365007	10	9	1	0	0
Neurology	GGA1	PT2-PR2	0.0886667	0.8660871469849716	10	8	2	0	0
Cardiometabolic_II	MYBPC1	PT2-PR2	0.03992	0.8661094240373596	10	9	1	0	0
Cardiometabolic	CDH2	PT2-PR2	-0.0263333	0.8667241035576174	10	9	1	0	0
Cardiometabolic_II	HADH	PT2-PR2	-0.081875	0.8670714491947281	10	8	2	0	0
Inflammation_II	FGF3	PT2-PR2	-0.06726	0.8670714491947281	10	8	2	0	0
Neurology_II	HTR1B	PT2-PR2	0.0747222	0.8670714491947281	10	9	1	0	0
Oncology	POLR2F	PT2-PR2	-0.0273111	0.8670714491947281	10	8	2	0	0
Oncology_II	BCL7A	PT2-PR2	-0.163633	0.8670714491947281	10	9	1	0	0
Inflammation_II	PLCB1	PT2-PR2	-0.07704	0.8670910610058911	10	8	2	0	0
Neurology	PIGR	PT2-PR2	0.04542	0.8670910610058911	10	10	0	0	0
Neurology_II	SCN2B	PT2-PR2	-0.0778	0.8687780254145558	10	9	1	0	0
Oncology_II	REST	PT2-PR2	-0.0946111	0.8691316589490707	10	8	2	0	0
Oncology_II	UPK3BL1	PT2-PR2	0.0513	0.8715012946586164	10	9	1	0	0
Cardiometabolic_II	HSDL2	PT2-PR2	0.07004	0.8727686605442376	10	9	1	0	0
Inflammation_II	IL20RB	PT2-PR2	-0.05796	0.8727686605442376	10	9	1	0	0
Inflammation_II	SERPINA4	PT2-PR2	0.01274	0.8727686605442376	10	9	1	0	0
Inflammation_II	TGOLN2	PT2-PR2	0.0290222	0.8727686605442376	10	8	2	0	0
Oncology	ATP6AP2	PT2-PR2	0.034925	0.8727686605442376	10	8	2	0	0
Oncology	GALNT10	PT2-PR2	0.0260667	0.8727686605442376	10	9	1	0	0
Oncology_II	EFCAB2	PT2-PR2	-0.0576556	0.8728797842492423	10	9	1	0	0
Cardiometabolic_II	PRAP1	PT2-PR2	-0.03073	0.8732681958911408	10	8	2	0	0
Cardiometabolic	TIE1	PT2-PR2	0.08176	0.8734038687464085	10	8	2	0	0
Cardiometabolic_II	UGDH	PT2-PR2	0.063025	0.873970737295003	10	8	2	0	0
Oncology	DKKL1	PT2-PR2	-0.0339444	0.873970737295003	10	9	1	0	0
Oncology	FCRLB	PT2-PR2	0.0607625	0.873970737295003	10	8	2	0	0
Neurology	NID2	PT2-PR2	0.09199	0.8745463365067246	10	10	0	0	1
Oncology_II	PSAPL1	PT2-PR2	-0.05188	0.8745463365067246	10	9	1	0	0
Inflammation	IL17RB	PT2-PR2	0.0452	0.8745988882986531	10	9	1	0	0
Oncology_II	IL22	PT2-PR2	0.04842	0.8745988882986531	10	8	2	0	0
Inflammation_II	ADAM12	PT2-PR2	-0.05405	0.8749534661375069	10	9	1	0	0
Inflammation	CD70	PT2-PR2	-0.0780375	0.8753515792388737	10	9	1	0	0
Neurology	PAEP	PT2-PR2	-0.0237222	0.8753515792388737	10	9	1	0	0
Neurology	TNFRSF21	PT2-PR2	0.01744	0.8753515792388737	10	7	3	0	0
Neurology_II	CHM	PT2-PR2	-0.084925	0.8755717760158558	10	9	1	0	0
Oncology	PRTG	PT2-PR2	-0.01645	0.8764276983787201	10	8	2	0	0
Cardiometabolic_II	NXPE4	PT2-PR2	0.0824125	0.8764882668497871	10	8	2	0	0
Neurology_II	SNAP25	PT2-PR2	-0.0713778	0.8764882668497871	10	9	1	0	0
Cardiometabolic_II	CACNA1H	PT2-PR2	-0.079075	0.8766293944580896	10	8	2	0	0
Oncology	GFOD2	PT2-PR2	-0.0359125	0.8766293944580896	10	8	2	0	0
Inflammation_II	GAD2	PT2-PR2	-0.05747	0.8769470735034646	10	8	2	0	0
Inflammation	TGFB1	PT2-PR2	0.05699	0.8771774105545225	10	10	0	1	1
Oncology	SCP2	PT2-PR2	-0.0393125	0.8771774105545225	10	8	2	0	0
Inflammation_II	B2M	PT2-PR2	0.03288	0.877719560187169	10	8	2	0	0
Oncology	GFRA2	PT2-PR2	0.0304889	0.8789463408148128	10	9	1	0	0
Inflammation_II	APOC1	PT2-PR2	-0.02168	0.8793137316669628	10	7	3	0	0
Cardiometabolic	VWF	PT2-PR2	0.03827	0.8796735991045572	10	8	2	0	0
Inflammation_II	GC	PT2-PR2	0.01605	0.8796735991045572	10	9	1	0	0
Neurology_II	TFAP2A	PT2-PR2	-0.145478	0.8796735991045572	10	9	1	0	0
Cardiometabolic_II	ATP1B1	PT2-PR2	-0.100038	0.879941420090651	10	9	1	0	0
Oncology_II	VSTM2B	PT2-PR2	0.0212667	0.879941420090651	10	9	1	0	0
Cardiometabolic_II	MYBPC2	PT2-PR2	-0.02753	0.880200139854938	10	8	2	0	0
Inflammation	MEPE	PT2-PR2	0.01463	0.880200139854938	10	9	1	0	0
Inflammation_II	DDX4	PT2-PR2	-0.07286	0.880200139854938	10	8	2	0	0
Inflammation_II	LRG1	PT2-PR2	0.0181	0.880200139854938	10	9	1	0	0
Neurology	JAM2	PT2-PR2	-0.02205	0.880200139854938	10	8	2	0	0
Neurology_II	CLIC5	PT2-PR2	-0.06225	0.880200139854938	10	8	2	0	0
Neurology_II	SAFB2	PT2-PR2	0.0498333	0.880200139854938	10	9	1	0	0
Oncology	CEACAM5	PT2-PR2	-0.0599	0.880200139854938	10	8	2	0	0
Cardiometabolic	TIMP1	PT2-PR2	0.03771	0.8818370201521669	10	10	0	0	1
Oncology	OPTC	PT2-PR2	0.0618111	0.8826640176750842	10	8	2	0	0
Inflammation_II	KLRF1	PT2-PR2	0.04096	0.8829703847292578	10	8	2	0	0
Inflammation_II	SIRT1	PT2-PR2	-0.07501	0.8839955821604785	10	8	2	0	0
Cardiometabolic	NID1	PT2-PR2	0.04895	0.8857655728720633	10	10	0	0	1
Cardiometabolic_II	HIP1	PT2-PR2	0.0474125	0.8884760447337474	10	9	1	0	0
Oncology	NPY	PT2-PR2	0.05333	0.8884760447337474	10	9	1	0	0
Oncology_II	PAFAH2	PT2-PR2	-0.0553222	0.8884760447337474	10	9	1	0	0
Oncology_II	WDR46	PT2-PR2	0.03239	0.8889193631768689	10	8	2	0	0
Neurology_II	VSNL1	PT2-PR2	-0.01468	0.8894008214370296	10	8	2	0	0
Inflammation	CCL7	PT2-PR2	-0.0644625	0.8894141355095465	10	9	1	0	0
Inflammation	LY6D	PT2-PR2	0.03926	0.8894141355095465	10	8	2	0	0
Inflammation	TNFRSF13C	PT2-PR2	-0.0400111	0.8894141355095465	10	8	2	0	0
Inflammation_II	ITGAL	PT2-PR2	-0.3309	0.8894141355095465	10	8	2	0	0
Neurology	GOLM2	PT2-PR2	0.01932	0.8894141355095465	10	8	2	0	0
Oncology_II	H2AP	PT2-PR2	-0.0807222	0.8894141355095465	10	8	2	0	0
Cardiometabolic	CD163	PT2-PR2	0.02958	0.8894677399596032	10	8	2	0	0
Cardiometabolic_II	MEGF11	PT2-PR2	0.03745	0.8894677399596032	10	9	1	0	0
Inflammation	SIT1	PT2-PR2	0.0617667	0.8894677399596032	10	8	2	0	0
Neurology	APP	PT2-PR2	-0.09894	0.8894677399596032	10	9	1	0	0
Oncology	CA11	PT2-PR2	-0.0204875	0.8894677399596032	10	8	2	0	0
Oncology_II	IFI30	PT2-PR2	0.0355	0.8894677399596032	10	8	2	0	0
Neurology	OXT	PT2-PR2	0.02496	0.8895140035850078	10	7	3	0	0
Neurology_II	RAC3	PT2-PR2	0.0809125	0.8895140035850078	10	9	1	0	0
Oncology	CREG1	PT2-PR2	-0.038	0.8895140035850078	10	9	1	0	0
Cardiometabolic	GPNMB	PT2-PR2	-0.0273	0.8922282085890356	10	9	1	0	0
Oncology_II	PDIA5	PT2-PR2	0.0928778	0.8930608978998051	10	7	3	0	0
Inflammation_II	TYRP1	PT2-PR2	-0.04555	0.8937081033466374	10	8	2	0	0
Neurology	NXPH1	PT2-PR2	0.0958333	0.8938921056034823	10	9	1	0	0
Oncology_II	PPIE	PT2-PR2	0.0843556	0.8938921056034823	10	8	2	0	0
Oncology_II	SSH3	PT2-PR2	0.0341333	0.8938921056034823	10	7	3	0	0
Oncology_II	RNF4	PT2-PR2	-0.102022	0.8942949537223859	10	7	3	0	0
Oncology	CXCL8	PT2-PR2	0.0775	0.8955038682639535	10	10	0	0	0
Cardiometabolic	NPPB	PT2-PR2	-0.3445	0.8957359895898159	10	8	2	0	0
Inflammation_II	BTD	PT2-PR2	-0.01688	0.8959733979395642	10	7	3	0	0
Neurology_II	RBFOX3	PT2-PR2	-0.0367	0.8961303102321065	10	9	1	0	0
Oncology	IDUA	PT2-PR2	0.03049	0.8961303102321065	10	8	2	0	0
Inflammation_II	POF1B	PT2-PR2	-0.06139	0.8965217389100102	10	7	3	0	0
Inflammation	TPT1	PT2-PR2	-0.0696222	0.8973322312800036	10	8	2	0	0
Inflammation_II	TCN1	PT2-PR2	-0.0269111	0.8973322312800036	10	8	2	0	0
Neurology_II	DDX25	PT2-PR2	-0.026625	0.8973322312800036	10	8	2	0	0
Oncology_II	ENOPH1	PT2-PR2	-0.04633	0.8973322312800036	10	8	2	0	0
Cardiometabolic_II	APOBR	PT2-PR2	0.02412	0.8975988358260605	10	7	3	0	0
Neurology	FGR	PT2-PR2	-0.0447444	0.8975988358260605	10	8	2	0	0
Oncology_II	KLK15	PT2-PR2	-0.04657	0.8975988358260605	10	8	2	0	0
Inflammation	LSP1	PT2-PR2	-0.0873375	0.8977392084166023	10	9	1	0	0
Neurology_II	MYOM1	PT2-PR2	0.0277889	0.8977392084166023	10	7	3	0	0
Oncology_II	MYH7B	PT2-PR2	0.0583667	0.8977392084166023	10	8	2	0	0
Neurology	LPO	PT2-PR2	-0.0295111	0.8978770544446205	10	8	2	0	0
Oncology	KDR	PT2-PR2	0.0157333	0.898071532798459	10	10	0	0	0
Inflammation	IL20	PT2-PR2	0.0642	0.8987648115920529	10	9	1	0	0
Inflammation	PCDH1	PT2-PR2	0.01503	0.8987648115920529	10	9	1	0	0
Inflammation	IL2RB	PT2-PR2	0.0582556	0.898843796881593	10	8	2	0	0
Oncology_II	SLIRP	PT2-PR2	0.0472111	0.8990699581304309	10	7	3	0	0
Inflammation	LIFR	PT2-PR2	-0.0346875	0.9012005861394177	10	8	2	0	0
Neurology	RGMA	PT2-PR2	0.01099	0.9012005861394177	10	8	2	0	0
Oncology	FGF21	PT2-PR2	-0.06499	0.9012005861394177	10	8	2	0	0
Oncology_II	DDX1	PT2-PR2	0.0679	0.9012005861394177	10	8	2	0	0
Oncology_II	TPRKB	PT2-PR2	-0.0599778	0.9013243110323796	10	9	1	0	0
Cardiometabolic	EPHB4	PT2-PR2	0.01833	0.9023793353717154	10	7	3	0	0
Inflammation_II	SHH	PT2-PR2	0.06044	0.9023793353717154	10	8	2	0	0
Oncology	FOLR3	PT2-PR2	0.0260222	0.9023793353717154	10	8	2	0	0
Inflammation_II	APOL1	PT2-PR2	0.0487889	0.9024524445249733	10	9	1	0	0
Oncology_II	SAT2	PT2-PR2	0.0499111	0.9026297497218775	10	8	2	0	0
Inflammation_II	AKR7L	PT2-PR2	-0.03225	0.9035834412932151	10	8	2	0	0
Oncology	CRISP2	PT2-PR2	0.01565	0.9035834412932151	10	8	2	0	0
Cardiometabolic	SDC1	PT2-PR2	-0.0317333	0.9038359442495106	10	8	2	0	0
Inflammation	SLAMF7	PT2-PR2	-0.074375	0.9038359442495106	10	8	2	0	0
Inflammation_II	CFHR4	PT2-PR2	-0.01368	0.9038437375258193	10	8	2	0	0
Neurology_II	GART	PT2-PR2	0.0260444	0.9039081856070073	10	8	2	0	0
Cardiometabolic	VSTM2L	PT2-PR2	0.0804333	0.9039931743977094	10	9	1	0	0
Cardiometabolic	IL6ST	PT2-PR2	0.0222889	0.9048499083545032	10	8	2	0	0
Inflammation	LTO1	PT2-PR2	0.0698111	0.905449974244039	10	9	1	0	0
Cardiometabolic_II	NECAP2	PT2-PR2	0.057625	0.9054575495094874	10	8	2	0	0
Neurology_II	LETM1	PT2-PR2	0.0396	0.9069937054331397	10	8	2	0	0
Oncology_II	SLC34A3	PT2-PR2	0.0689	0.9073877706333767	10	8	2	0	0
Cardiometabolic_II	UBQLN3	PT2-PR2	0.0343125	0.9078917229211629	10	8	2	0	0
Neurology	MMP8	PT2-PR2	-0.14123	0.908259734900678	10	9	1	0	0
Cardiometabolic	CCDC80	PT2-PR2	-0.0245778	0.9083645923193987	10	8	2	0	0
Inflammation_II	CLEC12A	PT2-PR2	0.04582	0.9083645923193987	10	8	2	0	0
Cardiometabolic	CBLIF	PT2-PR2	-0.0188444	0.9086519109157284	10	8	2	0	0
Cardiometabolic_II	HCG22	PT2-PR2	-0.0630875	0.9086519109157284	10	8	2	0	0
Inflammation_II	ADAMTS4	PT2-PR2	-0.07696	0.9086519109157284	10	8	2	0	0
Neurology_II	DSCAM	PT2-PR2	-0.0329778	0.9086519109157284	10	9	1	0	0
Oncology_II	BEX3	PT2-PR2	-0.0754889	0.9086519109157284	10	7	3	0	0
Neurology_II	CSNK2A1	PT2-PR2	-0.0639111	0.9088485462947816	10	6	4	0	0
Oncology_II	CLASP1	PT2-PR2	0.0477111	0.9094545750391246	10	8	2	0	0
Inflammation	ICAM4	PT2-PR2	-0.025	0.9094677661433247	10	9	1	0	0
Neurology	ULBP2	PT2-PR2	-0.0255222	0.9094677661433247	10	7	3	0	0
Neurology_II	S100A14	PT2-PR2	-0.0485222	0.9094677661433247	10	8	2	0	0
Neurology_II	TRIM40	PT2-PR2	-0.143012	0.9094677661433247	10	8	2	0	0
Inflammation_II	TF	PT2-PR2	0.01166	0.9097461042118211	10	7	3	0	0
Inflammation_II	CD36	PT2-PR2	0.05805	0.9099953335625782	10	8	2	0	0
Inflammation_II	PZP	PT2-PR2	-0.01471	0.9099953335625782	10	7	3	0	0
Cardiometabolic	NOTCH3	PT2-PR2	0.01474	0.9103684440351114	10	8	2	0	0
Neurology	BRK1	PT2-PR2	0.0526222	0.9103684440351114	10	8	2	0	0
Oncology	ITGAV	PT2-PR2	0.00936	0.9120766397291942	10	6	4	0	0
Cardiometabolic	TSHB	PT2-PR2	-0.0430222	0.9123443540640642	10	8	2	0	0
Cardiometabolic_II	SHD	PT2-PR2	-0.06175	0.9123443540640642	10	8	2	0	0
Inflammation	IFNG	PT2-PR2	0.184078	0.9123443540640642	10	9	1	0	0
Inflammation	ITGB6	PT2-PR2	0.0456	0.9123443540640642	10	8	2	0	0
Neurology	FKBP7	PT2-PR2	-0.0208	0.9123443540640642	10	9	1	0	0
Oncology	GSTA3	PT2-PR2	0.0807875	0.9123443540640642	10	7	3	0	0
Neurology_II	BAP18	PT2-PR2	0.05748	0.9126630283892254	10	8	2	0	0
Cardiometabolic	THPO	PT2-PR2	0.0270333	0.9152165077345612	10	7	3	0	0
Inflammation_II	CD7	PT2-PR2	0.03232	0.9158878073337887	10	7	3	0	0
Neurology_II	FCER1A	PT2-PR2	-0.0359889	0.9159866977165221	10	8	2	0	0
Cardiometabolic_II	CBS	PT2-PR2	0.0328	0.9164638309706428	10	8	2	0	0
Oncology	RET	PT2-PR2	0.0160778	0.9164638309706428	10	9	1	0	0
Neurology	CD34	PT2-PR2	0.01365	0.9168910590574934	10	7	3	0	0
Oncology	CD302	PT2-PR2	0.0207556	0.9173419378894834	10	7	3	0	0
Oncology	TGFBR2	PT2-PR2	0.0142444	0.9176373007759073	10	8	2	0	0
Inflammation	LY9	PT2-PR2	0.0111	0.9188617772211866	10	8	2	0	0
Oncology	FUS	PT2-PR2	0.022925	0.9192362384686131	10	8	2	0	0
Cardiometabolic_II	CD2	PT2-PR2	-0.0614	0.9199960516153203	10	7	3	0	0
Neurology_II	KIRREL1	PT2-PR2	-0.0601889	0.9199960516153203	10	8	2	0	0
Oncology	ARSB	PT2-PR2	0.0903667	0.9199960516153203	10	8	2	0	0
Inflammation	CSF3	PT2-PR2	0.0362778	0.9202417671995526	10	7	3	0	0
Inflammation_II	HDAC8	PT2-PR2	-0.0391	0.9202417671995526	10	8	2	0	0
Inflammation_II	ITIH4	PT2-PR2	-0.02006	0.9202417671995526	10	8	2	0	0
Neurology	THBS2	PT2-PR2	-0.01279	0.9202417671995526	10	7	3	0	0
Neurology_II	PCDH12	PT2-PR2	0.0175444	0.9202417671995526	10	8	2	0	0
Oncology	CD28	PT2-PR2	0.035025	0.9202417671995526	10	9	1	0	0
Neurology	EFNA4	PT2-PR2	-0.0262	0.9203498853294739	10	8	2	0	0
Oncology	FLT3	PT2-PR2	0.032125	0.9203498853294739	10	8	2	0	0
Neurology_II	TPBGL	PT2-PR2	0.0516875	0.9207471351960809	10	7	3	0	0
Inflammation_II	DAPK2	PT2-PR2	-0.06802	0.9214148326684807	10	8	2	0	0
Oncology	RABEPK	PT2-PR2	-0.0506875	0.9214148326684807	10	8	2	0	0
Oncology_II	NMRK2	PT2-PR2	-0.0427556	0.9214148326684807	10	8	2	0	0
Inflammation	MICB_MICA	PT2-PR2	-0.0347875	0.9223019807262834	10	8	2	0	0
Neurology_II	DLGAP5	PT2-PR2	-0.0238667	0.9223763285079876	10	8	2	0	0
Neurology_II	GLP1R	PT2-PR2	-0.0726778	0.9225962387408825	10	8	2	0	0
Neurology_II	BRD2	PT2-PR2	-0.0287111	0.9235113941528642	10	6	4	0	0
Inflammation	IL10RA	PT2-PR2	-0.0454111	0.9247105385411581	10	7	3	0	0
Inflammation	KLRB1	PT2-PR2	0.0136	0.9247105385411581	10	7	3	0	0
Inflammation_II	SAA4	PT2-PR2	-0.01035	0.9247105385411581	10	7	3	0	0
Neurology	FLRT2	PT2-PR2	0.0273556	0.9247105385411581	10	8	2	0	0
Oncology	CD207	PT2-PR2	0.0330222	0.9247105385411581	10	8	2	0	0
Oncology	PRDX6	PT2-PR2	-0.02571	0.9247105385411581	10	7	3	0	0
Oncology_II	RFC4	PT2-PR2	0.01797	0.9247105385411581	10	8	2	0	0
Cardiometabolic	CD55	PT2-PR2	-0.01627	0.9247403361769354	10	7	3	0	0
Oncology	CDNF	PT2-PR2	-0.0291	0.9247403361769354	10	8	2	0	0
Inflammation	IL18R1	PT2-PR2	0.01545	0.9261945497661958	10	8	2	0	0
Oncology_II	BSND	PT2-PR2	0.0310444	0.9261945497661958	10	7	3	0	0
Cardiometabolic	PDGFRB	PT2-PR2	0.01121	0.9263876383592042	10	8	2	0	0
Inflammation_II	CTSE	PT2-PR2	-0.01487	0.9263876383592042	10	6	4	0	0
Neurology	NTRK3	PT2-PR2	0.02099	0.9263876383592042	10	7	3	0	0
Oncology	GPC1	PT2-PR2	0.01598	0.9263876383592042	10	7	3	0	0
Cardiometabolic_II	NOTCH2	PT2-PR2	0.01526	0.9276996197143562	10	7	3	0	0
Cardiometabolic_II	SCPEP1	PT2-PR2	0.05982	0.9276996197143562	10	7	3	0	0
Inflammation_II	CD226	PT2-PR2	-0.06901	0.9276996197143562	10	8	2	0	0
Inflammation_II	CD300A	PT2-PR2	0.01067	0.9276996197143562	10	6	4	0	0
Inflammation_II	MFAP4	PT2-PR2	-0.01325	0.9276996197143562	10	8	2	0	0
Neurology	WFIKKN1	PT2-PR2	0.0282111	0.9276996197143562	10	7	3	0	0
Neurology_II	HSD17B14	PT2-PR2	0.01579	0.9276996197143562	10	7	3	0	0
Neurology_II	TSC22D1	PT2-PR2	0.0370667	0.9276996197143562	10	7	3	0	0
Oncology	AMIGO2	PT2-PR2	0.0237444	0.9276996197143562	10	7	3	0	0
Neurology	ASAH2	PT2-PR2	0.0260111	0.927961691812084	10	7	3	0	0
Neurology_II	PLB1	PT2-PR2	0.02334	0.9289377615435461	10	7	3	0	0
Cardiometabolic	CXCL8	PT2-PR2	0.0568778	0.9300496716560084	10	7	3	0	0
Cardiometabolic	SORT1	PT2-PR2	-0.0340333	0.9300496716560084	10	8	2	0	0
Oncology_II	SMAD3	PT2-PR2	0.03535	0.9300496716560084	10	8	2	0	0
Cardiometabolic_II	TSPAN15	PT2-PR2	-0.030975	0.9301180344247898	10	7	3	0	0
Cardiometabolic	CST3	PT2-PR2	0.01414	0.9301963097473105	10	7	3	0	0
Cardiometabolic_II	SBSN	PT2-PR2	-0.02134	0.9301963097473105	10	8	2	0	0
Oncology_II	PTTG1	PT2-PR2	-0.0749222	0.9301963097473105	10	8	2	0	0
Oncology	LYAR	PT2-PR2	0.025775	0.9302371975036919	10	7	3	0	0
Cardiometabolic_II	DHODH	PT2-PR2	0.0598375	0.9304204020587921	10	8	2	0	0
Cardiometabolic_II	RBM19	PT2-PR2	-0.056	0.9304738797651941	10	8	2	0	0
Inflammation_II	PGR	PT2-PR2	-0.02647	0.9304738797651941	10	7	3	0	0
Oncology	ADAMTS8	PT2-PR2	-0.00968889	0.9304738797651941	10	8	2	0	0
Oncology_II	NENF	PT2-PR2	-0.03323	0.9304738797651941	10	7	3	0	0
Inflammation	CCL25	PT2-PR2	0.01469	0.9306368181069283	10	8	2	0	0
Inflammation_II	C7	PT2-PR2	0.01066	0.9309394790383752	10	8	2	0	0
Neurology	C19orf12	PT2-PR2	0.0371333	0.9309394790383752	10	7	3	0	0
Cardiometabolic_II	MAN2B2	PT2-PR2	0.01494	0.9325688213985447	10	7	3	0	0
Inflammation	CXCL10	PT2-PR2	0.02281	0.9327478079093131	10	7	3	0	0
Inflammation_II	A1BG	PT2-PR2	0.00713	0.9329241168740963	10	8	2	0	0
Inflammation	MMP1	PT2-PR2	0.05691	0.9334539849563392	10	7	3	0	0
Oncology_II	LMNB1	PT2-PR2	0.05938	0.9334539849563392	10	7	3	0	0
Inflammation	NELL2	PT2-PR2	0.00641	0.9346701611182474	10	7	3	0	0
Inflammation	SIRPB1	PT2-PR2	-0.01351	0.9346701611182474	10	6	4	0	0
Oncology	RRM2	PT2-PR2	-0.0284125	0.9346701611182474	10	6	4	0	0
Oncology_II	CA7	PT2-PR2	0.0486778	0.9346701611182474	10	9	1	0	0
Oncology_II	RGL2	PT2-PR2	-0.06	0.9346701611182474	10	8	2	0	0
Oncology	ERBB2	PT2-PR2	0.0104111	0.9352249189198373	10	7	3	0	0
Inflammation	IL17C	PT2-PR2	-0.0203889	0.9353065585214344	10	8	2	0	0
Oncology	VMO1	PT2-PR2	-0.0245222	0.9353065585214344	10	9	1	0	0
Oncology_II	CDH22	PT2-PR2	-0.0495222	0.9355805254443222	10	6	4	0	0
Cardiometabolic_II	SCN4B	PT2-PR2	0.01433	0.9359471117647086	10	6	4	0	0
Neurology	CPA2	PT2-PR2	-0.01522	0.9359471117647086	10	8	2	0	0
Neurology_II	PSMD5	PT2-PR2	0.03175	0.9363010296279696	10	7	3	0	0
Oncology_II	SH3GL3	PT2-PR2	0.0756111	0.9363010296279696	10	8	2	0	0
Oncology_II	STAU1	PT2-PR2	0.0326667	0.9363010296279696	10	7	3	0	0
Cardiometabolic_II	ABRAXAS2	PT2-PR2	0.0337	0.9364216909176123	10	7	3	0	0
Oncology	ARHGAP25	PT2-PR2	0.050775	0.9366826508978043	10	7	3	0	0
Oncology_II	UNG	PT2-PR2	-0.04291	0.9366826508978043	10	6	4	0	0
Inflammation	PTX3	PT2-PR2	-0.0490375	0.9380102152741221	10	8	2	0	0
Neurology_II	CNGB3	PT2-PR2	-0.0299222	0.9380102152741221	10	7	3	0	0
Cardiometabolic	MARCO	PT2-PR2	-0.0101222	0.9387022383076377	10	7	3	0	0
Inflammation	ACTN4	PT2-PR2	-0.0262	0.9388757827046537	10	7	3	0	0
Cardiometabolic_II	RNF149	PT2-PR2	0.01508	0.9391632517215948	10	8	2	0	0
Neurology	SPINK5	PT2-PR2	-0.01313	0.9391632517215948	10	6	4	0	0
Oncology	GALNT2	PT2-PR2	0.01167	0.9398805002711187	10	5	5	0	0
Neurology_II	PAFAH1B3	PT2-PR2	0.0130889	0.940484095417826	10	7	3	0	0
Oncology_II	PTPRK	PT2-PR2	-0.01291	0.9406481506669303	10	6	4	0	0
Oncology_II	REG3G	PT2-PR2	0.02794	0.9409556325851016	10	8	2	0	0
Neurology	FUT8	PT2-PR2	-0.048	0.9411254014045988	10	9	1	0	0
Oncology_II	GABARAPL1	PT2-PR2	0.0300222	0.9416909367350083	10	7	3	0	0
Cardiometabolic	ADGRE5	PT2-PR2	-0.0103	0.9456074279954793	10	8	2	0	0
Cardiometabolic	CDHR5	PT2-PR2	-0.0141778	0.9456074279954793	10	8	2	0	0
Cardiometabolic_II	ASAH1	PT2-PR2	0.03921	0.9456074279954793	10	6	4	0	0
Inflammation	CLEC7A	PT2-PR2	-0.00933	0.9456074279954793	10	8	2	0	0
Inflammation_II	PPL	PT2-PR2	0.01949	0.9456074279954793	10	6	4	0	0
Inflammation_II	ZNF174	PT2-PR2	0.04159	0.9456074279954793	10	6	4	0	0
Oncology	CA12	PT2-PR2	-0.0112556	0.9456074279954793	10	7	3	0	0
Oncology_II	ATRAID	PT2-PR2	0.01441	0.9456074279954793	10	7	3	0	0
Cardiometabolic	MCAM	PT2-PR2	0.01283	0.9459539976027139	10	8	2	0	0
Neurology_II	LMNB2	PT2-PR2	-0.01042	0.9462929305432126	10	7	3	0	0
Cardiometabolic	CHEK2	PT2-PR2	-0.0331	0.9479601526838818	10	8	2	0	0
Cardiometabolic	CTSZ	PT2-PR2	-0.01119	0.9479601526838818	10	6	4	0	0
Cardiometabolic	SERPINE1	PT2-PR2	0.06806	0.9479601526838818	10	6	4	0	0
Cardiometabolic	VIM	PT2-PR2	0.161856	0.9479601526838818	10	7	3	0	0
Cardiometabolic_II	AIF1L	PT2-PR2	-0.01532	0.9479601526838818	10	7	3	0	0
Cardiometabolic_II	CD248	PT2-PR2	-0.01678	0.9479601526838818	10	8	2	0	0
Inflammation	CCL28	PT2-PR2	0.0167125	0.9479601526838818	10	7	3	0	0
Inflammation	FABP9	PT2-PR2	0.021325	0.9479601526838818	10	6	4	0	0
Neurology_II	FH	PT2-PR2	-0.0259222	0.9479601526838818	10	8	2	0	0
Neurology_II	TOM1L2	PT2-PR2	0.0563556	0.9479601526838818	10	8	2	0	0
Oncology	FMR1	PT2-PR2	0.0343125	0.9479601526838818	10	7	3	0	0
Oncology	SPARC	PT2-PR2	0.0835333	0.9479601526838818	10	7	3	0	0
Oncology_II	SPRING1	PT2-PR2	0.0302444	0.9479601526838818	10	7	3	0	0
Neurology_II	GBP1	PT2-PR2	0.01882	0.9481723138206128	10	5	5	0	0
Cardiometabolic_II	FGFBP2	PT2-PR2	0.01198	0.9485859605885241	10	8	2	0	0
Inflammation	IL7	PT2-PR2	0.060075	0.9485859605885241	10	7	3	0	0
Oncology_II	DYNC1H1	PT2-PR2	0.01843	0.9485859605885241	10	6	4	0	0
Inflammation_II	MKI67	PT2-PR2	0.0386	0.9507587962414961	10	7	3	0	0
Cardiometabolic	CANT1	PT2-PR2	-0.0146222	0.9516915218648048	10	9	1	0	0
Inflammation	CXCL8	PT2-PR2	0.03996	0.9516915218648048	10	8	2	0	0
