pathway	collection	hits	set_size_universe	set_size_raw	foreground_size	universe_size	pvalue	fdr	hit_genes
GOBP_CELLULAR_RESPONSE_TO_PARATHYROID_HORMONE_STIMULUS	go_bp	0	3	10	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE	go_bp	0	3	13	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_RESPONSE_TO_SALT_STRESS	go_bp	0	5	14	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_RESPONSE_TO_STEROL	go_bp	0	3	25	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_RESPONSE_TO_TESTOSTERONE_STIMULUS	go_bp	0	4	12	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	go_bp	0	22	105	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_RESPONSE_TO_UV_B	go_bp	0	5	12	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_RESPONSE_TO_X_RAY	go_bp	0	5	11	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_SENESCENCE	go_bp	0	22	111	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_ADHESION_INVOLVED_IN_HEART_MORPHOGENESIS	go_bp	0	4	8	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_ADHESION_MOLECULE_PRODUCTION	go_bp	0	5	23	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_AGGREGATION	go_bp	0	5	23	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_CELL_ADHESION_INVOLVED_IN_GASTRULATION	go_bp	0	5	12	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	go_bp	0	19	50	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_CELL_JUNCTION_MAINTENANCE	go_bp	0	7	18	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING	go_bp	0	7	33	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION	go_bp	0	5	26	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_CYCLE_DNA_REPLICATION	go_bp	0	7	46	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_CYCLE_PHASE_TRANSITION	go_bp	0	87	563	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_CYCLE_PROCESS	go_bp	0	200	1305	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT	go_bp	0	8	24	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	go_bp	0	19	58	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT	go_bp	0	7	22	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_DIFFERENTIATION_IN_SPINAL_CORD	go_bp	0	7	50	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_MIGRATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	go_bp	0	4	6	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_MIGRATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT	go_bp	0	4	5	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	go_bp	0	21	98	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	go_bp	0	5	20	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	go_bp	0	7	23	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_PROLIFERATION_IN_BONE_MARROW	go_bp	0	3	11	34	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_REDOX_HOMEOSTASIS	go_bp	0	16	41	34	2920	1.000000e+00	1.000000e+00	
GOBP_CENTRAL_NERVOUS_SYSTEM_MYELIN_FORMATION	go_bp	0	4	8	34	2920	1.000000e+00	1.000000e+00	
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	go_bp	0	9	37	34	2920	1.000000e+00	1.000000e+00	
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	go_bp	0	19	86	34	2920	1.000000e+00	1.000000e+00	
GOBP_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS	go_bp	0	8	29	34	2920	1.000000e+00	1.000000e+00	
GOBP_CENTRIOLE_ASSEMBLY	go_bp	0	9	49	34	2920	1.000000e+00	1.000000e+00	
GOBP_CENTROMERE_COMPLEX_ASSEMBLY	go_bp	0	4	30	34	2920	1.000000e+00	1.000000e+00	
GOBP_CENTROSOME_DUPLICATION	go_bp	0	14	76	34	2920	1.000000e+00	1.000000e+00	
GOBP_CENTROSOME_SEPARATION	go_bp	0	3	16	34	2920	1.000000e+00	1.000000e+00	
GOBP_CERAMIDE_BIOSYNTHETIC_PROCESS	go_bp	0	7	69	34	2920	1.000000e+00	1.000000e+00	
GOBP_CERAMIDE_CATABOLIC_PROCESS	go_bp	0	5	25	34	2920	1.000000e+00	1.000000e+00	
GOBP_CERAMIDE_METABOLIC_PROCESS	go_bp	0	14	110	34	2920	1.000000e+00	1.000000e+00	
GOBP_CERAMIDE_TRANSPORT	go_bp	0	3	17	34	2920	1.000000e+00	1.000000e+00	
GOBP_CEREBELLAR_GRANULAR_LAYER_FORMATION	go_bp	0	3	7	34	2920	1.000000e+00	1.000000e+00	
GOBP_CEREBELLAR_GRANULAR_LAYER_MORPHOGENESIS	go_bp	0	4	9	34	2920	1.000000e+00	1.000000e+00	
GOBP_CEREBRAL_CORTEX_CELL_MIGRATION	go_bp	0	7	48	34	2920	1.000000e+00	1.000000e+00	
GOBP_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION	go_bp	0	4	26	34	2920	1.000000e+00	1.000000e+00	
GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION	go_bp	0	4	36	34	2920	1.000000e+00	1.000000e+00	
GOBP_CGMP_BIOSYNTHETIC_PROCESS	go_bp	0	4	11	34	2920	1.000000e+00	1.000000e+00	
GOBP_CGMP_MEDIATED_SIGNALING	go_bp	0	9	36	34	2920	1.000000e+00	1.000000e+00	
GOBP_CGMP_METABOLIC_PROCESS	go_bp	0	5	17	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHAPERONE_MEDIATED_AUTOPHAGY	go_bp	0	5	15	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY	go_bp	0	7	24	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	go_bp	0	16	115	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION	go_bp	0	4	11	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_1_PRODUCTION	go_bp	0	3	6	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	go_bp	0	8	20	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHITIN_METABOLIC_PROCESS	go_bp	0	3	6	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHLORIDE_TRANSPORT	go_bp	0	10	126	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHOLESTEROL_CATABOLIC_PROCESS	go_bp	0	3	9	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHOLESTEROL_EFFLUX	go_bp	0	21	74	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHOLESTEROL_IMPORT	go_bp	0	5	9	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHOLESTEROL_STORAGE	go_bp	0	8	25	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHONDROCYTE_DEVELOPMENT	go_bp	0	7	32	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHONDROCYTE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	go_bp	0	4	8	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHONDROITIN_SULFATE_METABOLIC_PROCESS	go_bp	0	3	26	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	go_bp	0	3	24	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	go_bp	0	5	31	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHROMOSOME_CONDENSATION	go_bp	0	4	48	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHROMOSOME_LOCALIZATION	go_bp	0	18	123	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE	go_bp	0	5	65	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHROMOSOME_SEPARATION	go_bp	0	7	82	34	2920	1.000000e+00	1.000000e+00	
GOBP_CHRONIC_INFLAMMATORY_RESPONSE	go_bp	0	9	19	34	2920	1.000000e+00	1.000000e+00	
GOBP_CILIARY_NEUROTROPHIC_FACTOR_MEDIATED_SIGNALING_PATHWAY	go_bp	0	4	5	34	2920	1.000000e+00	1.000000e+00	
GOBP_CILIUM_MOVEMENT	go_bp	0	15	213	34	2920	1.000000e+00	1.000000e+00	
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	go_bp	0	13	175	34	2920	1.000000e+00	1.000000e+00	
GOBP_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION	go_bp	0	14	70	34	2920	1.000000e+00	1.000000e+00	
GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE	go_bp	0	7	22	34	2920	1.000000e+00	1.000000e+00	
GOBP_CITRULLINE_METABOLIC_PROCESS	go_bp	0	3	8	34	2920	1.000000e+00	1.000000e+00	
GOBP_CLATHRIN_COAT_ASSEMBLY	go_bp	0	8	19	34	2920	1.000000e+00	1.000000e+00	
GOBP_CLATHRIN_DEPENDENT_ENDOCYTOSIS	go_bp	0	10	49	34	2920	1.000000e+00	1.000000e+00	
GOBP_COBALAMIN_TRANSPORT	go_bp	0	5	9	34	2920	1.000000e+00	1.000000e+00	
GOBP_COBALT_ION_TRANSPORT	go_bp	0	3	8	34	2920	1.000000e+00	1.000000e+00	
GOBP_COCHLEA_DEVELOPMENT	go_bp	0	9	50	34	2920	1.000000e+00	1.000000e+00	
GOBP_COCHLEA_MORPHOGENESIS	go_bp	0	4	24	34	2920	1.000000e+00	1.000000e+00	
GOBP_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY	go_bp	0	7	15	34	2920	1.000000e+00	1.000000e+00	
GOBP_COLLAGEN_ACTIVATED_TYROSINE_KINASE_RECEPTOR_SIGNALING_PATHWAY	go_bp	0	4	11	34	2920	1.000000e+00	1.000000e+00	
GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS	go_bp	0	15	48	34	2920	1.000000e+00	1.000000e+00	
GOBP_COLLATERAL_SPROUTING	go_bp	0	11	28	34	2920	1.000000e+00	1.000000e+00	
GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_MATURATION	go_bp	0	4	15	34	2920	1.000000e+00	1.000000e+00	
GOBP_COMMON_MYELOID_PROGENITOR_CELL_PROLIFERATION	go_bp	0	3	9	34	2920	1.000000e+00	1.000000e+00	
GOBP_COMPLEMENT_ACTIVATION_ALTERNATIVE_PATHWAY	go_bp	0	14	18	34	2920	1.000000e+00	1.000000e+00	
GOBP_COMPLEMENT_ACTIVATION_LECTIN_PATHWAY	go_bp	0	5	11	34	2920	1.000000e+00	1.000000e+00	
GOBP_COMPLEMENT_DEPENDENT_CYTOTOXICITY	go_bp	0	11	14	34	2920	1.000000e+00	1.000000e+00	
GOBP_COMPLEMENT_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	go_bp	0	4	15	34	2920	1.000000e+00	1.000000e+00	
GOBP_CONNECTIVE_TISSUE_REPLACEMENT_INVOLVED_IN_INFLAMMATORY_RESPONSE_WOUND_HEALING	go_bp	0	5	7	34	2920	1.000000e+00	1.000000e+00	
GOBP_CONVERGENT_EXTENSION	go_bp	0	3	15	34	2920	1.000000e+00	1.000000e+00	
GOBP_COPII_COATED_VESICLE_BUDDING	go_bp	0	5	45	34	2920	1.000000e+00	1.000000e+00	
GOBP_COPPER_ION_HOMEOSTASIS	go_bp	0	5	21	34	2920	1.000000e+00	1.000000e+00	
GOBP_COPPER_ION_TRANSPORT	go_bp	0	4	18	34	2920	1.000000e+00	1.000000e+00	
GOBP_CORPUS_CALLOSUM_DEVELOPMENT	go_bp	0	3	26	34	2920	1.000000e+00	1.000000e+00	
GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION	go_bp	0	8	52	34	2920	1.000000e+00	1.000000e+00	
GOBP_CORTICOSTEROID_HORMONE_SECRETION	go_bp	0	10	19	34	2920	1.000000e+00	1.000000e+00	
GOBP_CORTICOSTERONE_SECRETION	go_bp	0	3	6	34	2920	1.000000e+00	1.000000e+00	
GOBP_CORTICOTROPIN_SECRETION	go_bp	0	4	7	34	2920	1.000000e+00	1.000000e+00	
GOBP_CORTISOL_BIOSYNTHETIC_PROCESS	go_bp	0	3	10	34	2920	1.000000e+00	1.000000e+00	
GOBP_CORTISOL_METABOLIC_PROCESS	go_bp	0	3	12	34	2920	1.000000e+00	1.000000e+00	
GOBP_CORTISOL_SECRETION	go_bp	0	3	5	34	2920	1.000000e+00	1.000000e+00	
GOBP_CRANIAL_NERVE_DEVELOPMENT	go_bp	0	7	64	34	2920	1.000000e+00	1.000000e+00	
GOBP_CRANIAL_NERVE_MORPHOGENESIS	go_bp	0	5	31	34	2920	1.000000e+00	1.000000e+00	
GOBP_CRANIAL_NERVE_STRUCTURAL_ORGANIZATION	go_bp	0	4	11	34	2920	1.000000e+00	1.000000e+00	
GOBP_CRISTAE_FORMATION	go_bp	0	4	20	34	2920	1.000000e+00	1.000000e+00	
GOBP_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	go_bp	0	4	21	34	2920	1.000000e+00	1.000000e+00	
GOBP_CYCLIC_NUCLEOTIDE_CATABOLIC_PROCESS	go_bp	0	3	14	34	2920	1.000000e+00	1.000000e+00	
GOBP_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	go_bp	0	9	41	34	2920	1.000000e+00	1.000000e+00	
GOBP_CYSTEINE_METABOLIC_PROCESS	go_bp	0	4	12	34	2920	1.000000e+00	1.000000e+00	
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	go_bp	0	213	531	34	2920	1.000000e+00	1.000000e+00	
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	go_bp	0	22	80	34	2920	1.000000e+00	1.000000e+00	
GOBP_CYTOLYSIS_BY_HOST_OF_SYMBIONT_CELLS	go_bp	0	5	7	34	2920	1.000000e+00	1.000000e+00	
GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION	go_bp	0	10	59	34	2920	1.000000e+00	1.000000e+00	
GOBP_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN	go_bp	0	4	16	34	2920	1.000000e+00	1.000000e+00	
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS	go_bp	0	21	120	34	2920	1.000000e+00	1.000000e+00	
GOBP_C_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION	go_bp	0	3	17	34	2920	1.000000e+00	1.000000e+00	
GOBP_C_X_C_CHEMOKINE_RECEPTOR_CXCR4_SIGNALING_PATHWAY	go_bp	0	3	6	34	2920	1.000000e+00	1.000000e+00	
GOBP_DECIDUALIZATION	go_bp	0	10	25	34	2920	1.000000e+00	1.000000e+00	
GOBP_DEFENSE_RESPONSE_TO_FUNGUS	go_bp	0	18	57	34	2920	1.000000e+00	1.000000e+00	
GOBP_DEFENSE_RESPONSE_TO_TUMOR_CELL	go_bp	0	3	13	34	2920	1.000000e+00	1.000000e+00	
GOBP_DEFINITIVE_HEMOPOIESIS	go_bp	0	5	20	34	2920	1.000000e+00	1.000000e+00	
GOBP_DEMETHYLATION	go_bp	0	3	42	34	2920	1.000000e+00	1.000000e+00	
GOBP_DENDRITE_ARBORIZATION	go_bp	0	3	11	34	2920	1.000000e+00	1.000000e+00	
GOBP_DENDRITIC_CELL_APOPTOTIC_PROCESS	go_bp	0	11	12	34	2920	1.000000e+00	1.000000e+00	
GOBP_DENDRITIC_CELL_CHEMOTAXIS	go_bp	0	9	24	34	2920	1.000000e+00	1.000000e+00	
GOBP_DENDRITIC_CELL_CYTOKINE_PRODUCTION	go_bp	0	7	18	34	2920	1.000000e+00	1.000000e+00	
GOBP_DENDRITIC_CELL_MIGRATION	go_bp	0	9	31	34	2920	1.000000e+00	1.000000e+00	
GOBP_DENDRITIC_SPINE_DEVELOPMENT	go_bp	0	19	99	34	2920	1.000000e+00	1.000000e+00	
GOBP_DENDRITIC_SPINE_MAINTENANCE	go_bp	0	7	22	34	2920	1.000000e+00	1.000000e+00	
GOBP_DENDRITIC_SPINE_MORPHOGENESIS	go_bp	0	10	60	34	2920	1.000000e+00	1.000000e+00	
GOBP_DENSE_CORE_GRANULE_EXOCYTOSIS	go_bp	0	3	10	34	2920	1.000000e+00	1.000000e+00	
GOBP_DENTATE_GYRUS_DEVELOPMENT	go_bp	0	3	24	34	2920	1.000000e+00	1.000000e+00	
GOBP_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS	go_bp	0	3	11	34	2920	1.000000e+00	1.000000e+00	
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	go_bp	0	3	8	34	2920	1.000000e+00	1.000000e+00	
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	go_bp	0	10	24	34	2920	1.000000e+00	1.000000e+00	
GOBP_DEOXYRIBONUCLEOTIDE_CATABOLIC_PROCESS	go_bp	0	10	28	34	2920	1.000000e+00	1.000000e+00	
GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	go_bp	0	15	42	34	2920	1.000000e+00	1.000000e+00	
GOBP_DERMATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	go_bp	0	3	12	34	2920	1.000000e+00	1.000000e+00	
GOBP_DETECTION_OF_ABIOTIC_STIMULUS	go_bp	0	19	142	34	2920	1.000000e+00	1.000000e+00	
GOBP_DETECTION_OF_BACTERIUM	go_bp	0	7	16	34	2920	1.000000e+00	1.000000e+00	
GOBP_DETECTION_OF_BIOTIC_STIMULUS	go_bp	0	19	37	34	2920	1.000000e+00	1.000000e+00	
GOBP_DETECTION_OF_CELL_DENSITY	go_bp	0	4	9	34	2920	1.000000e+00	1.000000e+00	
GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE	go_bp	0	5	48	34	2920	1.000000e+00	1.000000e+00	
GOBP_DETECTION_OF_EXTERNAL_BIOTIC_STIMULUS	go_bp	0	14	26	34	2920	1.000000e+00	1.000000e+00	
GOBP_DETECTION_OF_LIGHT_STIMULUS	go_bp	0	3	67	34	2920	1.000000e+00	1.000000e+00	
GOBP_DETECTION_OF_LIPOPOLYSACCHARIDE	go_bp	0	4	5	34	2920	1.000000e+00	1.000000e+00	
GOBP_DETECTION_OF_MECHANICAL_STIMULUS	go_bp	0	11	54	34	2920	1.000000e+00	1.000000e+00	
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN	go_bp	0	3	15	34	2920	1.000000e+00	1.000000e+00	
GOBP_DETECTION_OF_MOLECULE_OF_BACTERIAL_ORIGIN	go_bp	0	8	13	34	2920	1.000000e+00	1.000000e+00	
GOBP_DETECTION_OF_MUSCLE_STRETCH	go_bp	0	3	7	34	2920	1.000000e+00	1.000000e+00	
GOBP_DETECTION_OF_OTHER_ORGANISM	go_bp	0	10	19	34	2920	1.000000e+00	1.000000e+00	
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	go_bp	0	15	552	34	2920	1.000000e+00	1.000000e+00	
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN	go_bp	0	4	19	34	2920	1.000000e+00	1.000000e+00	
GOBP_DETERMINATION_OF_ADULT_LIFESPAN	go_bp	0	9	35	34	2920	1.000000e+00	1.000000e+00	
GOBP_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY_IN_LATERAL_MESODERM	go_bp	0	5	10	34	2920	1.000000e+00	1.000000e+00	
GOBP_DETOXIFICATION_OF_INORGANIC_COMPOUND	go_bp	0	4	23	34	2920	1.000000e+00	1.000000e+00	
GOBP_DEVELOPMENTAL_INDUCTION	go_bp	0	7	33	34	2920	1.000000e+00	1.000000e+00	
GOBP_DEVELOPMENT_OF_SECONDARY_FEMALE_SEXUAL_CHARACTERISTICS	go_bp	0	3	7	34	2920	1.000000e+00	1.000000e+00	
GOBP_DEVELOPMENT_OF_SECONDARY_SEXUAL_CHARACTERISTICS	go_bp	0	5	10	34	2920	1.000000e+00	1.000000e+00	
GOBP_DE_NOVO_PROTEIN_FOLDING	go_bp	0	8	42	34	2920	1.000000e+00	1.000000e+00	
GOBP_DGMP_METABOLIC_PROCESS	go_bp	0	3	6	34	2920	1.000000e+00	1.000000e+00	
GOBP_DIAPEDESIS	go_bp	0	3	7	34	2920	1.000000e+00	1.000000e+00	
GOBP_DICARBOXYLIC_ACID_TRANSPORT	go_bp	0	16	101	34	2920	1.000000e+00	1.000000e+00	
GOBP_DICHOTOMOUS_SUBDIVISION_OF_AN_EPITHELIAL_TERMINAL_UNIT	go_bp	0	3	8	34	2920	1.000000e+00	1.000000e+00	
GOBP_DIGESTIVE_TRACT_MORPHOGENESIS	go_bp	0	14	49	34	2920	1.000000e+00	1.000000e+00	
GOBP_DIOL_BIOSYNTHETIC_PROCESS	go_bp	0	7	22	34	2920	1.000000e+00	1.000000e+00	
GOBP_DIOL_METABOLIC_PROCESS	go_bp	0	9	31	34	2920	1.000000e+00	1.000000e+00	
GOBP_DIRECT_OSSIFICATION	go_bp	0	3	7	34	2920	1.000000e+00	1.000000e+00	
GOBP_DISACCHARIDE_METABOLIC_PROCESS	go_bp	0	4	11	34	2920	1.000000e+00	1.000000e+00	
GOBP_DISTAL_TUBULE_DEVELOPMENT	go_bp	0	5	12	34	2920	1.000000e+00	1.000000e+00	
GOBP_DITERPENOID_METABOLIC_PROCESS	go_bp	0	18	89	34	2920	1.000000e+00	1.000000e+00	
GOBP_DNA_CATABOLIC_PROCESS	go_bp	0	7	33	34	2920	1.000000e+00	1.000000e+00	
GOBP_DNA_CONFORMATION_CHANGE	go_bp	0	13	90	34	2920	1.000000e+00	1.000000e+00	
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR_RESULTING_IN_CELL_CYCLE_ARREST	go_bp	0	7	19	34	2920	1.000000e+00	1.000000e+00	
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_RESULTING_IN_TRANSCRIPTION	go_bp	0	3	16	34	2920	1.000000e+00	1.000000e+00	
GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING	go_bp	0	22	136	34	2920	1.000000e+00	1.000000e+00	
GOBP_DNA_LIGATION	go_bp	0	3	16	34	2920	1.000000e+00	1.000000e+00	
GOBP_DNA_MODIFICATION	go_bp	0	4	43	34	2920	1.000000e+00	1.000000e+00	
GOBP_DNA_PROTECTION	go_bp	0	3	7	34	2920	1.000000e+00	1.000000e+00	
GOBP_DNA_REPAIR_DEPENDENT_CHROMATIN_REMODELING	go_bp	0	4	22	34	2920	1.000000e+00	1.000000e+00	
GOBP_DNA_STRAND_ELONGATION	go_bp	0	5	37	34	2920	1.000000e+00	1.000000e+00	
GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR	go_bp	0	4	42	34	2920	1.000000e+00	1.000000e+00	
GOBP_DNA_TEMPLATED_DNA_REPLICATION	go_bp	0	15	164	34	2920	1.000000e+00	1.000000e+00	
GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	go_bp	0	19	208	34	2920	1.000000e+00	1.000000e+00	
GOBP_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	go_bp	0	3	30	34	2920	1.000000e+00	1.000000e+00	
GOBP_DNA_TOPOLOGICAL_CHANGE	go_bp	0	3	9	34	2920	1.000000e+00	1.000000e+00	
GOBP_DOPAMINERGIC_NEURON_DIFFERENTIATION	go_bp	0	10	41	34	2920	1.000000e+00	1.000000e+00	
GOBP_DORSAL_AORTA_DEVELOPMENT	go_bp	0	4	10	34	2920	1.000000e+00	1.000000e+00	
GOBP_DORSAL_AORTA_MORPHOGENESIS	go_bp	0	3	8	34	2920	1.000000e+00	1.000000e+00	
GOBP_DORSAL_ROOT_GANGLION_DEVELOPMENT	go_bp	0	3	7	34	2920	1.000000e+00	1.000000e+00	
GOBP_DORSAL_SPINAL_CORD_DEVELOPMENT	go_bp	0	3	20	34	2920	1.000000e+00	1.000000e+00	
GOBP_DORSAL_VENTRAL_AXIS_SPECIFICATION	go_bp	0	3	14	34	2920	1.000000e+00	1.000000e+00	
GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	go_bp	0	10	73	34	2920	1.000000e+00	1.000000e+00	
GOBP_DRINKING_BEHAVIOR	go_bp	0	4	11	34	2920	1.000000e+00	1.000000e+00	
GOBP_DTMP_METABOLIC_PROCESS	go_bp	0	4	6	34	2920	1.000000e+00	1.000000e+00	
GOBP_DUMP_METABOLIC_PROCESS	go_bp	0	3	7	34	2920	1.000000e+00	1.000000e+00	
GOBP_EARLY_ENDOSOME_TO_GOLGI_TRANSPORT	go_bp	0	4	17	34	2920	1.000000e+00	1.000000e+00	
GOBP_EAR_MORPHOGENESIS	go_bp	0	22	127	34	2920	1.000000e+00	1.000000e+00	
GOBP_ECTODERMAL_CELL_DIFFERENTIATION	go_bp	0	3	7	34	2920	1.000000e+00	1.000000e+00	
GOBP_ECTOPIC_GERM_CELL_PROGRAMMED_CELL_DEATH	go_bp	0	9	18	34	2920	1.000000e+00	1.000000e+00	
GOBP_EGG_ACTIVATION	go_bp	0	4	11	34	2920	1.000000e+00	1.000000e+00	
GOBP_ELASTIC_FIBER_ASSEMBLY	go_bp	0	3	10	34	2920	1.000000e+00	1.000000e+00	
GOBP_ELASTIN_CATABOLIC_PROCESS	go_bp	0	3	5	34	2920	1.000000e+00	1.000000e+00	
GOBP_ELECTRON_TRANSPORT_CHAIN	go_bp	0	16	132	34	2920	1.000000e+00	1.000000e+00	
GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS	go_bp	0	15	122	34	2920	1.000000e+00	1.000000e+00	
