gene_symbol	n_subjects	point_mean	boot_mean	boot_sd	ci_lo_95	ci_hi_95	p_pos	p_sign_stable	contrast	n_boot
IL-10RB	23	0.04966521739130429	0.049972806521739084	0.025192353841306594	0.0008610543478261436	0.09656647826086943	0.976	0.976	late-early	1000
ANGPTL3	23	0.20286478260869553	0.20364881	0.10589592713113255	0.005003249999999941	0.4176603586956518	0.975	0.975	late-early	1000
SLAMF1	23	0.1434065217391304	0.14539249086956518	0.0810201137696444	0.00023127173913042618	0.3142664456521739	0.975	0.975	late-early	1000
MMP-9	23	0.27096434782608686	0.2779274308695652	0.1472508269682436	-0.001727706521739175	0.5646492608695652	0.974	0.974	late-early	1000
ITGAM	23	-0.13830521739130436	-0.13734105173913067	0.07345344432643551	-0.27824681521739136	0.0023953913043478145	0.027	0.973	late-early	1000
NCAM1	23	-0.11982782608695652	-0.12079780043478272	0.05932676706037551	-0.2341405652173913	0.0014576304347826143	0.027	0.973	late-early	1000
IL7	23	-0.2813873913043478	-0.28499142782608733	0.14733828889057127	-0.5624352282608696	0.008030369565217141	0.028	0.972	late-early	1000
HSP 27	23	0.09183913043478258	0.0911038439130436	0.046363852655741535	-0.0047524565217390655	0.17651077173913038	0.972	0.972	late-early	1000
AZU1	23	-0.4629673913043479	-0.47517060260869487	0.24888885829058868	-0.9325199347826084	0.010406608695652079	0.028	0.972	late-early	1000
COL18A1	23	0.10873695652173927	0.10677054434782615	0.05589085762875808	-0.0013297934782608087	0.21960176086956537	0.971	0.971	late-early	1000
OPG	23	-0.1337817391304345	-0.13484860869565188	0.07508217806070529	-0.29441221739130397	0.003059000000000184	0.029	0.971	late-early	1000
CNTN1	23	0.14151260869565221	0.1414599526086959	0.07214279926883131	-0.003117576086956562	0.28185636956521737	0.97	0.97	late-early	1000
Gal-9	23	-0.07264652173913015	-0.07341404695652147	0.03809030453125334	-0.14815164130434744	0.0022634239130437804	0.03	0.97	late-early	1000
OPN	23	-0.06874782608695672	-0.06810625260869584	0.03431352190844791	-0.13306578260869584	0.0018228369565217411	0.031	0.969	late-early	1000
Gal-3	23	0.08573304347826077	0.08609204565217378	0.04671450763941525	-0.0035247282608696947	0.17847061956521718	0.969	0.969	late-early	1000
TGFBR3	23	0.10614260869565208	0.10357522086956517	0.058843848718545054	-0.004640989130435005	0.22378205434782605	0.964	0.964	late-early	1000
IL-17RA	23	0.06940391304347839	0.06891349086956533	0.03792166267831413	-0.006501565217391254	0.14058689130434796	0.963	0.963	late-early	1000
TNF-R2	23	0.12845782608695644	0.12876530521739107	0.07029993862883753	-0.013043750000000047	0.2687293369565217	0.962	0.962	late-early	1000
SIT1	23	0.24591478260869562	0.2538757878260872	0.12884614582471243	-0.040018532608695735	0.4690753913043478	0.962	0.962	late-early	1000
PADI2	23	-0.2294721739130435	-0.2296659734782608	0.133732127108172	-0.49064174999999993	0.03206314130434783	0.038	0.962	late-early	1000
HSD11B1	23	-0.2119139130434782	-0.21479680565217388	0.12429908390842712	-0.46955045652173916	0.02984293478260876	0.039	0.961	late-early	1000
Dkk-1	23	-0.11101913043478269	-0.11097086739130439	0.06205119366042865	-0.22685170652173928	0.008222086956521518	0.041	0.959	late-early	1000
COMP	23	-0.3017495652173912	-0.29468274521739135	0.16554098530863157	-0.6178739782608694	0.03961034782608706	0.041	0.959	late-early	1000
FGF-5	23	0.1277704347826087	0.13103253913043486	0.0727883389659147	-0.013209326086956557	0.2609770434782609	0.958	0.958	late-early	1000
SELE	23	0.12178565217391317	0.12356275391304346	0.07217043313502063	-0.01410653260869554	0.26244219565217386	0.958	0.958	late-early	1000
PRDX3	23	-0.2945391304347826	-0.29667987130434786	0.16079661667609954	-0.6053865217391303	0.034626271739130354	0.042	0.958	late-early	1000
ACE2	23	0.1343082608695652	0.13512802304347826	0.07910197259177443	-0.015544717391304363	0.2853336739130435	0.958	0.958	late-early	1000
SELL	23	-0.12191913043478297	-0.12269640434782654	0.06998882984609978	-0.258658184782609	0.015055326086956086	0.043	0.957	late-early	1000
TNF-R1	23	0.11818521739130454	0.11992121434782636	0.07246169931920352	-0.017185293478260817	0.26278409782608725	0.956	0.956	late-early	1000
CD40	23	0.05458826086956531	0.05501590304347839	0.031019727801251413	-0.0079817391304345	0.1106761847826088	0.956	0.956	late-early	1000
PAI	23	-0.34076217391304336	-0.33920945043478284	0.19030085073780376	-0.7221209891304347	0.029178804347826184	0.044	0.956	late-early	1000
REG3A	23	0.2360395652173913	0.23303078695652207	0.1431338971518542	-0.028748586956521615	0.5287664021739131	0.956	0.956	late-early	1000
CCL28	23	-0.4213004347826086	-0.43595963260869586	0.2447070056504954	-0.8986359782608696	0.05252397826086939	0.045	0.955	late-early	1000
Flt3L	23	0.24365086956521714	0.24257185956521726	0.13295530426527066	-0.03146051086956537	0.4827700108695649	0.954	0.954	late-early	1000
SAA4	23	-0.19573434782608687	-0.1942175017391301	0.1174094935981097	-0.43318128260869554	0.0309657717391305	0.047	0.953	late-early	1000
MBL2	23	0.16247913043478246	0.15860062782608697	0.09511540974484961	-0.025140315217391584	0.34378513043478276	0.953	0.953	late-early	1000
ARNT	23	-0.1528486956521739	-0.15274493869565195	0.09401821566946755	-0.343947695652174	0.013804913043478265	0.047	0.953	late-early	1000
CST3	23	-0.13497304347826114	-0.13324021913043488	0.08406926572940382	-0.2947386195652175	0.03170203260869507	0.052	0.948	late-early	1000
PIgR	23	-0.05413826086956516	-0.05457177478260866	0.03613863140276319	-0.12437375000000009	0.01037493478260874	0.052	0.948	late-early	1000
NRTN	23	-0.3196521739130435	-0.33067581565217374	0.19883861161835045	-0.699212652173913	0.06662538043478253	0.053	0.947	late-early	1000
SPON2	23	0.041009130434782784	0.0407872934782611	0.025791639456436248	-0.009213271739130205	0.0919559347826089	0.944	0.944	late-early	1000
PI3	23	0.14214782608695642	0.145485874347826	0.10044208295483043	-0.02397504347826097	0.37140972826086943	0.944	0.944	late-early	1000
IL-6RA	23	0.12153869565217373	0.120903604347826	0.07516275005552749	-0.027321652173913455	0.26933832608695657	0.943	0.943	late-early	1000
TM	23	0.040679130434782614	0.04060035173913038	0.025470809319855063	-0.008972836956521825	0.09078500000000028	0.943	0.943	late-early	1000
FGF-21	23	-0.43064695652173923	-0.42896867565217406	0.2714765844029073	-0.9771656086956523	0.11206088043478273	0.06	0.94	late-early	1000
IL1RL2	23	-0.1532117391304347	-0.15300673478260854	0.10362881165978702	-0.36955377173913034	0.04781099999999999	0.063	0.937	late-early	1000
LCN2	23	0.11778347826086961	0.11976020347826082	0.08225647406065864	-0.03258152173913034	0.28809072826086957	0.937	0.937	late-early	1000
TGFBI	23	-0.10431695652173908	-0.10594103695652167	0.06825677027848627	-0.24099246739130434	0.029775369565217334	0.063	0.937	late-early	1000
uPA	23	-0.09037956521739131	-0.08944053913043488	0.061211763617247256	-0.21298570652173907	0.03655624999999966	0.063	0.937	late-early	1000
PRSS2	23	0.2606260869565218	0.26068493913043495	0.17026276319601022	-0.07831679347826079	0.5810603913043476	0.936	0.936	late-early	1000
CA4	23	-0.08607869565217396	-0.08566259347826086	0.05917549369549431	-0.20070748913043487	0.03156992391304335	0.069	0.931	late-early	1000
PLC	23	0.04541260869565216	0.04612371999999999	0.03552245306569733	-0.012398630434782582	0.12419077173913008	0.928	0.928	late-early	1000
PLTP	23	0.10834086956521741	0.1081277695652175	0.07098935983770041	-0.05123707608695645	0.23422120652173908	0.928	0.928	late-early	1000
F7	23	-0.10942086956521739	-0.11090668434782595	0.07365373333678989	-0.2526948804347827	0.03887289130434783	0.075	0.925	late-early	1000
MFAP5	23	0.11005130434782609	0.10791879217391309	0.07412821224756828	-0.039718282608695706	0.2484495869565217	0.924	0.924	late-early	1000
MMP-3	23	0.16383826086956518	0.16315920652173901	0.11956417021701486	-0.07934522826086968	0.40963375	0.923	0.923	late-early	1000
TNC	23	-0.27456130434782616	-0.26905584608695665	0.1829439030463072	-0.602245902173913	0.11268927173913025	0.079	0.921	late-early	1000
PSGL-1	23	-0.061512608695652234	-0.06104401826086961	0.0448230902825789	-0.15141521739130437	0.023680456521739106	0.079	0.921	late-early	1000
FGF-23	23	0.2551795652173913	0.25333859956521737	0.17955433728858544	-0.07653377173913034	0.5979058804347824	0.919	0.919	late-early	1000
GP1BA	23	0.11752304347826102	0.11618662608695664	0.08380500667158834	-0.05269505434782592	0.27321745652173934	0.919	0.919	late-early	1000
PAR-1	23	-0.03577956521739136	-0.03615429608695655	0.02618454174142101	-0.08769005434782619	0.013697249999999838	0.081	0.919	late-early	1000
IL13	23	0.0760247826086956	0.07651533173913037	0.057194724144875024	-0.034022315217391304	0.18670754347826088	0.917	0.917	late-early	1000
GNLY	23	-0.11587391304347826	-0.11702154565217388	0.09051953917094428	-0.3084864239130436	0.04788653260869556	0.083	0.917	late-early	1000
CTSL1	23	-0.10952782608695669	-0.11049101652173927	0.08152967329580954	-0.2807658586956523	0.043197934782608485	0.084	0.916	late-early	1000
CCL3	23	0.13486652173913033	0.14034853869565195	0.10640599646567367	-0.07744352173913059	0.35181186956521737	0.913	0.913	late-early	1000
ARTN	23	-0.19285956521739125	-0.19766033043478248	0.1454452716231377	-0.48645951086956524	0.09243791304347818	0.09	0.91	late-early	1000
CFHR5	23	-0.13734173913043476	-0.1386299117391303	0.11003166016897685	-0.3619511739130436	0.07441098913043467	0.092	0.908	late-early	1000
FCGR2A	23	0.08634782608695646	0.0852417995652175	0.06477192843878894	-0.03873695652173908	0.21506196739130412	0.908	0.908	late-early	1000
IL-1RT1	23	0.12195869565217393	0.1210091913043478	0.09270912786336552	-0.0707740217391305	0.29924897826086955	0.906	0.906	late-early	1000
IGFBP3	23	-0.10206565217391302	-0.10460254043478254	0.08089955148074902	-0.27309076086956513	0.05024244565217381	0.095	0.905	late-early	1000
CDH1	23	0.08293782608695657	0.08121198869565226	0.06475489679470887	-0.04594277173913031	0.20503805434782604	0.905	0.905	late-early	1000
IGFBP-2	23	-0.13251478260869567	-0.13066664130434796	0.10668462992264419	-0.3520115326086955	0.06709280434782572	0.096	0.904	late-early	1000
ITGA6	23	-0.09948304347826085	-0.09594542739130431	0.07484140291211357	-0.25007748913043476	0.05281047826086955	0.097	0.903	late-early	1000
PAPPA	23	-0.469752608695652	-0.48520246608695616	0.3619566659666211	-1.1513324130434783	0.24223778260869563	0.098	0.902	late-early	1000
SOD2	23	0.03220478260869573	0.03170514260869573	0.026273014125134213	-0.01570992391304347	0.08901345652173927	0.901	0.901	late-early	1000
TIMP1	23	-0.09291434782608685	-0.09095249434782597	0.07448959867146873	-0.24505685869565208	0.04371529347826095	0.099	0.901	late-early	1000
NCR1	23	-0.07307043478260859	-0.07604386434782599	0.06030429633313045	-0.18848013043478237	0.04678619565217404	0.1	0.9	late-early	1000
BNP	23	0.38516608695652155	0.3842700208695653	0.2963676042116043	-0.1723930217391307	0.982663956521739	0.9	0.9	late-early	1000
TIE1	23	0.05696478260869564	0.05553166086956517	0.04396798148891698	-0.03121916304347824	0.14274357608695645	0.898	0.898	late-early	1000
PECAM-1	23	0.17831391304347832	0.17793173000000007	0.1392694191489965	-0.08464802173913034	0.4364944891304348	0.898	0.898	late-early	1000
CD93	23	0.0560599999999999	0.055728034782608654	0.040935727123020106	-0.02778890217391301	0.12888639130434776	0.898	0.898	late-early	1000
COL1A1	23	0.0670317391304348	0.06778446391304352	0.05270501842473082	-0.03520146739130431	0.17211071739130435	0.898	0.898	late-early	1000
GIF	23	-0.2606930434782611	-0.2646376282608699	0.21121681306199555	-0.7088860978260875	0.11717890217391227	0.103	0.897	late-early	1000
TRAIL	23	-0.11213739130434779	-0.1168840700000001	0.09303665633752958	-0.2987130543478259	0.05991448913043474	0.103	0.897	late-early	1000
Notch 3	23	-0.09432695652173918	-0.093208252173913	0.07362472210328794	-0.2305716521739132	0.0633030652173913	0.104	0.896	late-early	1000
IL-20	23	-0.06434043478260869	-0.06523345130434781	0.05336973531005766	-0.16722090217391303	0.04387010869565216	0.107	0.893	late-early	1000
ADA	23	-0.1417313043478259	-0.14121848695652142	0.11122342964460102	-0.35302498913043456	0.06878955434782616	0.109	0.891	late-early	1000
REN	23	-0.18282217391304356	-0.1846659778260865	0.15352641770568703	-0.4907037717391303	0.110992163043478	0.111	0.889	late-early	1000
PRKCQ	23	-0.1687582608695652	-0.1665931930434785	0.14225847337006023	-0.47662461956521734	0.09576646739130433	0.113	0.887	late-early	1000
TPSAB1	23	-0.04125739130434778	-0.04186068913043469	0.035160433264891565	-0.10818619565217387	0.028221391304347872	0.113	0.887	late-early	1000
CHI3L1	23	0.11620000000000023	0.11642139739130461	0.09684958741891204	-0.07138752173913007	0.29398975000000016	0.886	0.886	late-early	1000
CRTAC1	23	0.10532608695652174	0.10274980086956503	0.0850422069732768	-0.06944871739130437	0.2616577500000001	0.886	0.886	late-early	1000
CD46	23	0.04825043478260864	0.04714942478260865	0.03896415138263748	-0.029955967391304395	0.12229836956521738	0.886	0.886	late-early	1000
LTBR	23	0.05725956521739124	0.058408239999999854	0.04892077532360987	-0.04078803260869586	0.15253743478260867	0.884	0.884	late-early	1000
CXCL6	23	-0.17997782608695645	-0.17649390086956512	0.14611072755050167	-0.44866318478260864	0.12010756521739098	0.116	0.884	late-early	1000
ADAM-TS13	23	-0.04884173913043474	-0.050373411739130326	0.03994574087294749	-0.12777548913043477	0.027802097826086933	0.117	0.883	late-early	1000
TR	23	-0.19060739130434778	-0.18487440956521756	0.16144474068129952	-0.4929390978260869	0.143183347826087	0.121	0.879	late-early	1000
IDUA	23	-0.09666565217391296	-0.09738429173913028	0.08557317092638811	-0.26131475000000004	0.06052188043478242	0.122	0.878	late-early	1000
CXCL12	23	-0.06760304347826088	-0.06969922565217389	0.05994410768843615	-0.18859923913043483	0.04625795652173906	0.122	0.878	late-early	1000
SRC	23	0.17597956521739128	0.17541009391304352	0.15809159526631622	-0.12277171739130446	0.49998414130434793	0.869	0.869	late-early	1000
CTSD	23	-0.09463999999999995	-0.09418482260869564	0.08351092381681377	-0.25090105434782606	0.06748450000000007	0.134	0.866	late-early	1000
IGFBP6	23	-0.08685652173913028	-0.08904187260869549	0.08119000920201154	-0.2491693369565216	0.07079968478260908	0.135	0.865	late-early	1000
NFATC3	23	0.14300782608695659	0.14595200478260897	0.1350937509248819	-0.08283373913043478	0.43892355434782626	0.864	0.864	late-early	1000
CLEC4D	23	-0.09977478260869571	-0.09918577695652167	0.09321989446562445	-0.2797966956521741	0.07615881521739133	0.142	0.858	late-early	1000
SORT1	23	-0.07032869565217377	-0.0704405847826085	0.06586035324870801	-0.1949542499999998	0.05833661956521729	0.143	0.857	late-early	1000
CD8A	23	-0.12054608695652183	-0.11788275782608706	0.1076028024592365	-0.33109286956521755	0.08564511956521716	0.143	0.857	late-early	1000
IL-20RA	23	-0.06353608695652177	-0.06475473826086955	0.0604399775364036	-0.18898497826086963	0.05313624999999991	0.144	0.856	late-early	1000
GH	23	0.3082356521739127	0.320847174782608	0.3044742451656361	-0.291833271739131	0.872860891304347	0.856	0.856	late-early	1000
ENG	23	-0.04415695652173913	-0.04640217173913041	0.04498243812419318	-0.13014258695652167	0.045889956521739106	0.147	0.853	late-early	1000
IFNLR1	23	-0.14311086956521735	-0.14702328782608676	0.14104295027246253	-0.42968475000000006	0.12158520652173913	0.147	0.853	late-early	1000
NF2	23	-0.25976173913043477	-0.2638461947826088	0.2614968635590891	-0.7729123478260869	0.25587909782608687	0.151	0.849	late-early	1000
SH2D1A	23	0.15089130434782613	0.15082377782608705	0.14643728072498208	-0.14603197826086958	0.4325864673913045	0.849	0.849	late-early	1000
LAMP3	23	-0.0961308695652175	-0.09749494347826082	0.09605795785260753	-0.29231420652173923	0.0847504347826085	0.153	0.847	late-early	1000
Ep-CAM	23	0.16468260869565227	0.16209906347826122	0.15813818138394914	-0.14712495652173913	0.49191696739130436	0.845	0.845	late-early	1000
KIT	23	-0.07322478260869557	-0.07236439869565207	0.07193823755490225	-0.20829928260869565	0.0672010869565218	0.156	0.844	late-early	1000
HAOX1	23	0.4756700000000001	0.475672976521739	0.47355153658400095	-0.38432089130434777	1.4718371739130438	0.839	0.839	late-early	1000
LEP	23	0.2379982608695653	0.2428554217391308	0.24655725090498845	-0.226397663043478	0.7506148804347826	0.838	0.838	late-early	1000
CD84	23	0.044447391304347786	0.04594656304347824	0.048456272599171714	-0.051286500000000235	0.1427528586956521	0.837	0.837	late-early	1000
ANG	23	0.08046652173913041	0.0803652108695653	0.08553972087470654	-0.08889805434782601	0.25097760869565217	0.836	0.836	late-early	1000
VEGFA	23	-0.04621086956521743	-0.04535244000000012	0.04740909902726973	-0.13748089130434796	0.044375565217391354	0.167	0.833	late-early	1000
KIM1	23	0.06974173913043458	0.06927775043478232	0.07196487671269522	-0.0650143586956522	0.21857296739130422	0.831	0.831	late-early	1000
TWEAK	23	-0.28073565217391283	-0.3023087360869563	0.32773801998055013	-0.9224952826086953	0.39230509782608713	0.172	0.8280000000000001	late-early	1000
JAM-A	23	0.08487434782608692	0.08583263217391286	0.08778424470271948	-0.08397597826086953	0.2518538586956523	0.826	0.826	late-early	1000
PDGF subunit B	23	0.24367521739130424	0.2504140834782607	0.27436922710467515	-0.2555077391304349	0.8248969456521738	0.823	0.823	late-early	1000
MARCO	23	0.04347260869565216	0.04222095391304346	0.04561091573196137	-0.04795530434782619	0.12786193478260854	0.823	0.823	late-early	1000
CPA1	23	0.15470173913043486	0.15626708608695664	0.1773965719242796	-0.22355534782608688	0.48046324999999945	0.818	0.818	late-early	1000
SIRT2	23	-0.2333973913043478	-0.23821186913043457	0.27249876984805865	-0.785632543478261	0.2958032826086954	0.184	0.8160000000000001	late-early	1000
CCL5	23	0.22969478260869575	0.23232847043478322	0.2590647101659063	-0.27058381521739117	0.7540657826086955	0.815	0.815	late-early	1000
CCL20	23	-0.24950826086956507	-0.23864832608695646	0.2567980852831182	-0.7048409891304344	0.2495717173913045	0.186	0.8140000000000001	late-early	1000
PDGF subunit A	23	0.16871478260869574	0.1713310178260868	0.18644857806218748	-0.1842022065217391	0.5184628804347828	0.813	0.813	late-early	1000
GDNF	23	-0.08188956521739131	-0.0882056830434783	0.09835368228586147	-0.2778811630434782	0.11801176086956511	0.188	0.812	late-early	1000
IGLC2	23	-0.024997826086956727	-0.02553245826086978	0.027242791714761638	-0.08044118478260877	0.02182340217391283	0.192	0.808	late-early	1000
LDL receptor	23	-0.11718695652173908	-0.11624184173913021	0.13627123469189825	-0.3784837717391304	0.1413554347826087	0.192	0.808	late-early	1000
MGMT	23	0.17569000000000004	0.17756493695652178	0.21944947293738304	-0.26027241304347826	0.6014289891304343	0.808	0.808	late-early	1000
FAM3B	23	0.049704782608695645	0.04889641739130435	0.05795858161683138	-0.0695712391304347	0.15718997826086947	0.8	0.8	late-early	1000
CD4	23	-0.0539008695652174	-0.051005849130434745	0.061586147255389016	-0.17581635869565218	0.06593693478260876	0.205	0.795	late-early	1000
CCL15	23	0.07332695652173919	0.0770962760869567	0.09884730533330464	-0.1267586086956522	0.26663311956521735	0.791	0.791	late-early	1000
CDSN	23	-0.04296695652173912	-0.04061266434782603	0.04906593403322122	-0.13885555434782598	0.053842782608695655	0.212	0.788	late-early	1000
TIE2	23	0.042630434782608626	0.04370553695652169	0.05414816905267514	-0.06200426086956526	0.15201496739130438	0.788	0.788	late-early	1000
TNFB	23	-0.0615465217391304	-0.062234384782608634	0.07909262275659952	-0.21774293478260887	0.09422702173913046	0.212	0.788	late-early	1000
IL-10RA	23	0.0524126086956522	0.05564642478260869	0.07838664089369267	-0.10173421739130437	0.20430540217391296	0.783	0.783	late-early	1000
CXCL9	23	0.07872173913043481	0.08063705434782616	0.10595787985767494	-0.12868007608695659	0.2760147065217393	0.776	0.776	late-early	1000
TGM2	23	-0.08176173913043473	-0.08340084391304332	0.10817427361963396	-0.27744348913043493	0.12921001086956527	0.226	0.774	late-early	1000
LIF	23	0.1728391304347826	0.17017498869565217	0.19571779689664495	-0.10865902173913045	0.6188118043478259	0.773	0.773	late-early	1000
TFPI	23	-0.10653434782608684	-0.11608682869565212	0.15739083348476504	-0.42217460869565204	0.20171244565217408	0.232	0.768	late-early	1000
IRAK4	23	-0.21281521739130435	-0.2179389873913042	0.30019708251360583	-0.8024014782608696	0.3709329782608696	0.233	0.767	late-early	1000
CXADR	23	0.03810608695652176	0.03786980434782611	0.05257942858296169	-0.06216591304347814	0.13561561956521745	0.765	0.765	late-early	1000
hOSCAR	23	-0.01859956521739153	-0.019082623478261118	0.02627086567703878	-0.07025395652173942	0.03387966304347822	0.235	0.765	late-early	1000
DEFA1	23	-0.09866130434782613	-0.09532730565217398	0.1311800095489325	-0.3431377282608696	0.1585106630434781	0.236	0.764	late-early	1000
KLK6	23	-0.07619173913043487	-0.076565803478261	0.106404108045861	-0.2888046304347827	0.1376619782608694	0.24	0.76	late-early	1000
EDAR	23	-0.037366086956521646	-0.03982218695652164	0.06287742974420035	-0.16361668478260852	0.08584750000000009	0.248	0.752	late-early	1000
CCL4	23	0.08217347826086953	0.08840518739130426	0.13382096964155873	-0.16699032608695666	0.3762033369565217	0.749	0.749	late-early	1000
PGF	23	-0.042019130434782705	-0.04225074086956518	0.06620009556288438	-0.17890961956521775	0.08459786956521716	0.252	0.748	late-early	1000
PLA2G7	23	0.07132434782608699	0.06620530826086966	0.09776483808131954	-0.11115064130434776	0.2700546304347826	0.747	0.747	late-early	1000
DPP10	23	0.05818173913043477	0.058552172608695725	0.09431646187078634	-0.13492917391304343	0.23311829347826082	0.746	0.746	late-early	1000
ANGPT1	23	0.13651434782608696	0.13905347173913046	0.20248711245045362	-0.24939044565217386	0.5367381739130433	0.745	0.745	late-early	1000
EIF4G1	23	-0.12153782608695658	-0.1254642747826088	0.21743004560688903	-0.5481238586956519	0.3530590978260869	0.255	0.745	late-early	1000
PLXNA4	23	0.16222956521739126	0.16169439347826087	0.27807130625838616	-0.3767048804347826	0.7491053913043477	0.744	0.744	late-early	1000
FAP	23	-0.04279086956521738	-0.04164497999999999	0.0654668422584844	-0.17042102173913037	0.09007361956521734	0.257	0.743	late-early	1000
SOD1	23	-0.046427826086956545	-0.04701538391304351	0.07475429818446894	-0.1975128260869565	0.09633977173913043	0.258	0.742	late-early	1000
LILRB2	23	-0.03415434782608706	-0.03499807478260877	0.05810640467081942	-0.14638045652173926	0.08071684782608682	0.261	0.739	late-early	1000
ZBTB16	23	-0.16608695652173913	-0.1681992317391306	0.264046759671258	-0.6824779565217393	0.341340858695652	0.263	0.737	late-early	1000
IL7R	23	0.06551347826086962	0.06260593652173924	0.09906035916759111	-0.1341588478260869	0.25496572826086955	0.737	0.737	late-early	1000
CD40-L	23	-0.17043565217391324	-0.16881277695652194	0.2809447969550468	-0.7360249239130439	0.394760554347826	0.266	0.734	late-early	1000
CST5	23	0.07447608695652164	0.07441826826086942	0.12338312544102026	-0.17435526086956488	0.3063202065217391	0.732	0.732	late-early	1000
MEGF9	23	-0.035463913043478235	-0.037279889130434736	0.05978426201486289	-0.1481887282608695	0.07737695652173916	0.268	0.732	late-early	1000
ADM	23	-0.020810434782608637	-0.021093701739130378	0.03379530119644927	-0.08787249999999971	0.046147043478260985	0.27	0.73	late-early	1000
QPCT	23	0.02791739130434783	0.02702585913043476	0.048560842629581775	-0.06950422826086958	0.12403154347826087	0.725	0.725	late-early	1000
UMOD	23	-0.029646086956521756	-0.030356697826086947	0.05298213315342955	-0.13012614130434788	0.08271572826086954	0.277	0.723	late-early	1000
CES1	23	0.1084908695652174	0.10536086521739135	0.17421556595742227	-0.21339482608695653	0.4534418804347827	0.72	0.72	late-early	1000
MMP-10	23	-0.04344217391304353	-0.04461508260869575	0.07597227085811847	-0.20128204347826087	0.09915254347826094	0.281	0.719	late-early	1000
CD244	23	-0.032036956521738956	-0.03200388826086941	0.058243359505820116	-0.15280322826086937	0.07607488043478271	0.285	0.7150000000000001	late-early	1000
AXIN1	23	0.16440347826086962	0.159222344347826	0.31149098847375783	-0.4591730434782608	0.8053606521739131	0.715	0.715	late-early	1000
AOC3	23	-0.041105652173913	-0.042487768260869606	0.07292045891495709	-0.18562017391304347	0.09340610869565222	0.288	0.712	late-early	1000
DLK-1	23	0.03240739130434799	0.032189000869565436	0.05716262988892178	-0.07982266304347814	0.1410357391304349	0.71	0.71	late-early	1000
PGLYRP1	23	0.056624347826086885	0.05969946565217381	0.10054341231153929	-0.1237441847826091	0.26109819565217374	0.706	0.706	late-early	1000
CD59	23	-0.03738565217391304	-0.038430009130434845	0.07506531556850497	-0.1984281847826087	0.11041494565217388	0.295	0.7050000000000001	late-early	1000
FGF2	23	-0.0973465217391304	-0.09637525826086953	0.19643835939476137	-0.46049897826086944	0.30325206521739123	0.302	0.698	late-early	1000
CASP-3	23	0.14055043478260854	0.14085372782608663	0.286828749291476	-0.4362515543478261	0.7100468260869565	0.698	0.698	late-early	1000
DAPP1	23	-0.1848108695652174	-0.18822419086956524	0.36688687641423773	-0.9161571413043478	0.5413368478260868	0.305	0.6950000000000001	late-early	1000
OSMR	23	-0.023738260869565223	-0.023905841739130428	0.04852544731121556	-0.11537124999999998	0.0754970108695652	0.307	0.6930000000000001	late-early	1000
BLM hydrolase	23	-0.048500000000000015	-0.049762444782608696	0.09757033291165466	-0.24469681521739128	0.1310447391304348	0.309	0.6910000000000001	late-early	1000
VEGFD	23	0.024796956521739334	0.02342715000000021	0.04189973117807223	-0.05391322826086926	0.1069056739130441	0.691	0.691	late-early	1000
SCGB3A2	23	0.06952826086956519	0.06925796695652177	0.13576448541328937	-0.17953302173913044	0.3356538804347825	0.69	0.69	late-early	1000
IL2	23	-0.039298695652173914	-0.04422366391304351	0.08811350456333296	-0.21647022826086953	0.12214902173913042	0.314	0.6859999999999999	late-early	1000
CA1	23	-0.07334739130434793	-0.07416842000000015	0.15411937595143804	-0.3681005652173914	0.21764159782608677	0.319	0.681	late-early	1000
KLRD1	23	-0.04991478260869588	-0.05463110869565242	0.11283201223183745	-0.28763027173913075	0.15926661956521715	0.32	0.6799999999999999	late-early	1000
IgG Fc receptor II-b	23	-0.033475652173913045	-0.0344973386956522	0.07520798879100718	-0.18457698913043485	0.10725697826086955	0.322	0.6779999999999999	late-early	1000
TF	23	-0.021634782608695623	-0.021534578695652132	0.04487053459009877	-0.10895939130434783	0.0611042608695652	0.322	0.6779999999999999	late-early	1000
DPP4	23	-0.02648086956521735	-0.027717834347826088	0.06108616122692097	-0.1406022608695652	0.0875772717391304	0.323	0.677	late-early	1000
SPARCL1	23	-0.02606086956521732	-0.027443103478260802	0.07194547462577482	-0.15602034782608692	0.12947532608695653	0.332	0.6679999999999999	late-early	1000
FCRL3	23	-0.024872608695652155	-0.02604175521739126	0.060720126914512666	-0.14275131521739132	0.09184495652173913	0.334	0.6659999999999999	late-early	1000
NTF4	23	0.032127826086956586	0.029108676086956543	0.06732184054635858	-0.10293461956521735	0.16366466304347826	0.665	0.665	late-early	1000
TANK	23	-0.0909273913043478	-0.08971680521739141	0.20223362336038442	-0.49138666304347817	0.28887670652173886	0.339	0.661	late-early	1000
ITM2A	23	0.03775999999999986	0.041126004347826	0.09628093196333984	-0.13858389130434787	0.25775732608695645	0.656	0.656	late-early	1000
TIMD4	23	0.03711826086956514	0.035823300869565144	0.0847029959382476	-0.12650329347826103	0.19786571739130426	0.655	0.655	late-early	1000
Gal-4	23	-0.06472521739130431	-0.06097338391304343	0.16709640532979278	-0.3847298152173912	0.2659379021739129	0.346	0.654	late-early	1000
CXCL5	23	0.14493304347826075	0.14599751869565228	0.3761530350342519	-0.6000890217391305	0.8909716413043479	0.653	0.653	late-early	1000
PON3	23	-0.038099130434782566	-0.03912919521739122	0.11360083094474893	-0.2680834673913042	0.18937294565217386	0.355	0.645	late-early	1000
